"EXP","EXPID","ID","ELIC","P1","P2","RTIME","OUT","CF_OUT","CHOICE","CORRECT_CHOICE","TEST","TRIAL","COND","CONT1","CONT2","SYML","SYMR","LR","REW","SESSION","OP1","OP2","EV1","EV2","CATCH","INV","CTIME","DIST","PLOT","DBTIME"
"TestNofixed","1379523385","Bob15","0","0.9","0.2","1395","1","1","1","1","1","2","-1","9","2","3","-0.6","0","11","0","1","0","0.8","-0.6","0","0","370154","-1","-1","15:41:48"
"TestNofixed","9967949007","Bob17","0","0.9","0.2","1439","1","-1","1","1","1","2","-1","9","2","13","-0.6","0","1","0","1","0","0.8","-0.6","0","0","372585","-1","-1","15:41:49"
"TestNofixed","6362732726","Bob12","0","0.9","0.2","1483","1","-1","1","1","1","2","-1","9","2","-0.6","3","1","21","0","1","0","0.8","-0.6","0","1","372150","-1","-1","15:41:49"
"TestNofixed","3756240975","Bob10","0","0.9","0.2","1450","1","-1","1","1","1","2","-1","9","2","17","-0.6","0","25","0","1","0","0.8","-0.6","0","0","371890","-1","-1","15:41:49"
"TestNofixed","9759079824","Bob8","0","0.9","0.3","1615","1","-1","1","1","1","3","-1","9","3","17","-0.4","0","28","0","1","0","0.8","-0.4","0","0","374415","-1","-1","15:41:49"
"TestNofixed","7398521007","Bob5","0","0.6","0.1","1478","-1","-1","1","1","1","3","-1","6","1","0.2","-0.8","0","30","0","0","0","0.2","-0.8","1","0","373591","-1","-1","15:41:49"
"TestNofixed","4314484536","Bob13","0","0.9","0.3","1401","1","-1","1","1","1","3","-1","9","3","10","-0.4","0","34","0","1","0","0.8","-0.4","0","0","372598","-1","-1","15:41:49"
"TestNofixed","4904363469","Bob11","0","0.9","0.2","1372","1","-1","1","1","1","2","-1","9","2","-0.6","4","1","11","0","1","0","0.8","-0.6","0","1","372116","-1","-1","15:41:50"
"TestNofixed","4240055669","Bob9","0","0.9","0.2","1440","1","-1","1","1","1","2","-1","9","2","15","-0.6","0","35","0","1","0","0.8","-0.6","0","0","372622","-1","-1","15:41:50"
"TestNofixed","2072445860","Bob6","0","0.9","0.2","1382","1","-1","1","1","1","3","-1","9","2","11","-0.6","0","8","0","1","0","0.8","-0.6","0","0","374201","-1","-1","15:41:50"
"TestNofixed","6218856862","Bob3","0","0.9","0.3","1388","1","-1","1","1","1","3","-1","9","3","3","-0.4","0","26","0","1","0","0.8","-0.4","0","0","375614","-1","-1","15:41:50"
"TestNofixed","771722951","Bob18","0","0.9","0.3","1406","1","-1","1","1","1","3","-1","9","3","-0.4","16","1","22","0","1","0","0.8","-0.4","0","1","374962","-1","-1","15:41:50"
"TestNofixed","4754079349","Bob14","0","0.9","0.3","1403","1","-1","1","1","1","3","-1","9","3","-0.4","8","1","28","0","1","0","0.8","-0.4","0","1","374369","-1","-1","15:41:51"
"TestNofixed","8587025972","Bob7","0","0.9","0.3","1503","1","-1","1","1","1","3","-1","9","3","-0.4","8","1","16","0","1","0","0.8","-0.4","0","1","375920","-1","-1","15:41:51"
"TestNofixed","1706402100","Bob0","0","0.9","0.3","1419","1","1","1","1","1","3","-1","9","3","-0.4","6","1","0","0","1","0","0.8","-0.4","0","1","374806","-1","-1","15:41:51"
"TestNofixed","2366748491","Bob19","0","0.9","0.3","1309","1","-1","1","1","1","3","-1","9","3","6","-0.4","0","20","0","1","0","0.8","-0.4","0","0","373627","-1","-1","15:41:51"
"TestNofixed","6262625881","Bob16","0","0.9","0.3","1304","1","1","1","1","1","3","-1","9","3","-0.4","14","1","30","0","1","0","0.8","-0.4","0","1","375408","-1","-1","15:41:51"
"TestNofixed","6830269375","Bob2","0","0.9","0.3","1395","1","1","1","1","1","3","-1","9","3","7","-0.4","0","32","0","1","0","0.8","-0.4","0","0","373553","-1","-1","15:41:52"
"TestNofixed","8972180322","Bob1","0","0.9","0.3","1431","1","1","1","1","1","3","-1","9","3","-0.4","6","1","6","0","1","0","0.8","-0.4","0","1","375095","-1","-1","15:41:52"
"TestNofixed","8251133315","Bob4","0","0.9","0.3","1467","1","-1","1","1","1","3","-1","9","3","-0.4","11","1","28","0","1","0","0.8","-0.4","0","1","374096","-1","-1","15:41:52"
"TestNofixed","1379523385","Bob15","0","0.9","0.3","1451","1","-1","1","1","1","3","-1","9","3","3","-0.4","0","12","0","1","0","0.8","-0.4","0","0","373533","-1","-1","15:41:52"
"TestNofixed","9967949007","Bob17","0","0.9","0.3","1468","1","1","1","1","1","3","-1","9","3","-0.4","13","1","2","0","1","0","0.8","-0.4","0","1","375966","-1","-1","15:41:52"
"TestNofixed","6362732726","Bob12","0","0.9","0.3","1458","1","-1","1","1","1","3","-1","9","3","3","-0.4","0","22","0","1","0","0.8","-0.4","0","0","375520","-1","-1","15:41:52"
"TestNofixed","3756240975","Bob10","0","0.9","0.3","1449","1","-1","1","1","1","3","-1","9","3","-0.4","17","1","26","0","1","0","0.8","-0.4","0","1","375259","-1","-1","15:41:53"
"TestNofixed","7398521007","Bob5","0","0.9","0.3","1434","1","-1","1","1","1","4","-1","9","3","17","-0.4","0","31","0","1","0","0.8","-0.4","0","0","376939","-1","-1","15:41:53"
"TestNofixed","9759079824","Bob8","0","0.9","0.4","1544","-1","-1","1","1","1","4","-1","9","4","-0.2","17","1","27","0","1","0","0.8","-0.2","0","1","377873","-1","-1","15:41:53"
"TestNofixed","4314484536","Bob13","0","0.9","0.4","1426","1","1","1","1","1","4","-1","9","4","-0.2","10","1","35","0","1","0","0.8","-0.2","0","1","375931","-1","-1","15:41:53"
"TestNofixed","4904363469","Bob11","0","0.9","0.3","1369","1","-1","1","1","1","3","-1","9","3","-0.4","4","1","12","0","1","0","0.8","-0.4","0","1","375396","-1","-1","15:41:53"
"TestNofixed","4240055669","Bob9","0","0.9","0.3","1380","-1","1","1","1","1","3","-1","9","3","-0.4","15","1","34","0","1","0","0.8","-0.4","0","1","375915","-1","-1","15:41:53"
"TestNofixed","2072445860","Bob6","0","0.9","0.3","1443","1","1","1","1","1","4","-1","9","3","11","-0.4","0","9","0","1","0","0.8","-0.4","0","0","377556","-1","-1","15:41:54"
"TestNofixed","771722951","Bob18","0","0.9","0.4","1378","1","-1","1","1","1","4","-1","9","4","-0.2","16","1","23","0","1","0","0.8","-0.2","0","1","378258","-1","-1","15:41:54"
"TestNofixed","6218856862","Bob3","0","0.9","0.4","1483","1","-1","1","1","1","4","-1","9","4","3","-0.2","0","27","0","1","0","0.8","-0.2","0","0","379012","-1","-1","15:41:54"
"TestNofixed","4754079349","Bob14","0","0.9","0.4","1414","1","-1","1","1","1","4","-1","9","4","-0.2","8","1","29","0","1","0","0.8","-0.2","0","1","377702","-1","-1","15:41:54"
"TestNofixed","8587025972","Bob7","0","0.9","0.4","1342","1","1","1","1","1","4","-1","9","4","-0.2","8","1","17","0","1","0","0.8","-0.2","0","1","379191","-1","-1","15:41:54"
"TestNofixed","1706402100","Bob0","0","0.9","0.4","1355","1","1","1","1","1","4","-1","9","4","-0.2","6","1","1","0","1","0","0.8","-0.2","0","1","378076","-1","-1","15:41:54"
"TestNofixed","2366748491","Bob19","0","0.9","0.4","1342","-1","-1","1","1","1","4","-1","9","4","6","-0.2","0","19","0","1","0","0.8","-0.2","0","0","376891","-1","-1","15:41:54"
"TestNofixed","6262625881","Bob16","0","0.9","0.4","1307","1","-1","1","1","1","4","-1","9","4","-0.2","14","1","31","0","1","0","0.8","-0.2","0","1","378624","-1","-1","15:41:55"
"TestNofixed","8972180322","Bob1","0","0.9","0.4","1472","1","-1","1","1","1","4","-1","9","4","6","-0.2","0","7","0","1","0","0.8","-0.2","0","0","378484","-1","-1","15:41:55"
"TestNofixed","8251133315","Bob4","0","0.9","0.4","1439","1","1","1","1","1","4","-1","9","4","-0.2","11","1","29","0","1","0","0.8","-0.2","0","1","377451","-1","-1","15:41:55"
"TestNofixed","6830269375","Bob2","0","0.9","0.4","1309","1","-1","1","1","1","4","-1","9","4","-0.2","7","1","33","0","1","0","0.8","-0.2","0","1","376768","-1","-1","15:41:55"
"TestNofixed","9967949007","Bob17","0","0.9","0.4","1449","1","1","1","1","1","4","-1","9","4","13","-0.2","0","3","0","1","0","0.8","-0.2","0","0","379326","-1","-1","15:41:55"
"TestNofixed","1379523385","Bob15","0","0.9","0.4","1534","1","1","1","1","1","4","-1","9","4","-0.2","3","1","13","0","1","0","0.8","-0.2","0","1","376973","-1","-1","15:41:55"
"TestNofixed","6362732726","Bob12","0","0.9","0.4","1382","1","1","1","1","1","4","-1","9","4","3","-0.2","0","23","0","1","0","0.8","-0.2","0","0","378808","-1","-1","15:41:56"
"TestNofixed","3756240975","Bob10","0","0.9","0.4","1332","1","-1","2","0","1","4","-1","9","4","17","-0.2","1","27","0","1","0","0.8","-0.2","0","0","378498","-1","-1","15:41:56"
"TestNofixed","7398521007","Bob5","0","0.9","0.4","1400","1","-1","1","1","1","5","-1","9","4","17","-0.2","0","32","0","1","0","0.8","-0.2","0","0","380252","-1","-1","15:41:56"
"TestNofixed","4314484536","Bob13","0","0.9","0.5","1387","1","1","1","1","1","5","-1","9","5","10","0","0","36","0","1","0","0.8","0","0","0","379236","-1","-1","15:41:56"
"TestNofixed","9759079824","Bob8","0","0.9","0.5","1405","1","-1","1","1","1","5","-1","9","5","17","0","0","28","0","1","0","0.8","0","0","0","381185","-1","-1","15:41:56"
"TestNofixed","4904363469","Bob11","0","0.9","0.4","1344","1","-1","1","1","1","4","-1","9","4","-0.2","4","1","13","0","1","0","0.8","-0.2","0","1","378655","-1","-1","15:41:56"
"TestNofixed","4240055669","Bob9","0","0.9","0.4","1396","1","1","1","1","1","4","-1","9","4","15","-0.2","0","35","0","1","0","0.8","-0.2","0","0","379221","-1","-1","15:41:57"
"TestNofixed","2072445860","Bob6","0","0.9","0.4","1412","1","-1","1","1","1","5","-1","9","4","-0.2","11","1","10","0","1","0","0.8","-0.2","0","1","380875","-1","-1","15:41:57"
"TestNofixed","6218856862","Bob3","0","0.9","0.5","1424","1","1","1","1","1","5","-1","9","5","3","0","0","28","0","1","0","0.8","0","0","0","382360","-1","-1","15:41:57"
"TestNofixed","771722951","Bob18","0","0.9","0.5","1481","1","1","1","1","1","5","-1","9","5","0","16","1","24","0","1","0","0.8","0","0","1","381665","-1","-1","15:41:57"
"TestNofixed","4754079349","Bob14","0","0.9","0.5","1426","1","1","1","1","1","5","-1","9","5","8","0","0","30","0","1","0","0.8","0","0","0","381048","-1","-1","15:41:57"
"TestNofixed","8587025972","Bob7","0","0.9","0.5","1426","1","-1","1","1","1","5","-1","9","5","0","8","1","18","0","1","0","0.8","0","0","1","382523","-1","-1","15:41:57"
"TestNofixed","1706402100","Bob0","0","0.9","0.5","1364","1","1","1","1","1","5","-1","9","5","6","0","0","2","0","1","0","0.8","0","0","0","381345","-1","-1","15:41:58"
"TestNofixed","6262625881","Bob16","0","0.9","0.5","1341","1","1","1","1","1","5","-1","9","5","0","14","1","32","0","1","0","0.8","0","0","1","381871","-1","-1","15:41:58"
"TestNofixed","2366748491","Bob19","0","0.9","0.5","1359","1","1","1","1","1","5","-1","9","5","6","0","0","20","0","1","0","0.8","0","0","0","380159","-1","-1","15:41:58"
"TestNofixed","6830269375","Bob2","0","0.9","0.5","1504","1","1","1","1","1","5","-1","9","5","7","0","0","34","0","1","0","0.8","0","0","0","380199","-1","-1","15:41:58"
"TestNofixed","8972180322","Bob1","0","0.9","0.5","1368","1","1","1","1","1","5","-1","9","5","6","0","0","8","0","1","0","0.8","0","0","0","381761","-1","-1","15:41:58"
"TestNofixed","8251133315","Bob4","0","0.9","0.5","1398","1","-1","1","1","1","5","-1","9","5","0","11","1","30","0","1","0","0.8","0","0","1","380757","-1","-1","15:41:58"
"TestNofixed","1379523385","Bob15","0","0.9","0.5","1422","1","-1","1","1","1","5","-1","9","5","0","3","1","14","0","1","0","0.8","0","0","1","380309","-1","-1","15:41:59"
"TestNofixed","9967949007","Bob17","0","0.9","0.5","1510","1","-1","1","1","1","5","-1","9","5","13","0","0","4","0","1","0","0.8","0","0","0","382747","-1","-1","15:41:59"
"TestNofixed","6362732726","Bob12","0","0.9","0.5","1510","1","1","1","1","1","5","-1","9","5","3","0","0","24","0","1","0","0.8","0","0","0","382226","-1","-1","15:41:59"
"TestNofixed","3756240975","Bob10","0","0.9","0.5","1310","1","1","1","1","1","5","-1","9","5","0","17","1","28","0","1","0","0.8","0","0","1","381715","-1","-1","15:41:59"
"TestNofixed","9759079824","Bob8","0","0.9","0.6","1311","1","1","1","1","1","6","-1","9","6","17","0.2","0","29","0","1","0","0.8","0.2","0","0","384409","-1","-1","15:41:59"
"TestNofixed","7398521007","Bob5","0","0.9","0.5","1328","1","1","1","1","1","6","-1","9","5","17","0","0","33","0","1","0","0.8","0","0","0","383509","-1","-1","15:41:59"
"TestNofixed","4314484536","Bob13","0","0.9","0.6","1377","1","1","1","1","1","6","-1","9","6","10","0.2","0","37","0","1","0","0.8","0.2","0","0","382523","-1","-1","15:41:59"
"TestNofixed","4904363469","Bob11","0","0.9","0.5","1547","1","-1","1","1","1","5","-1","9","5","4","0","0","14","0","1","0","0.8","0","0","0","382115","-1","-1","15:42:00"
"TestNofixed","4240055669","Bob9","0","0.9","0.5","1433","1","1","1","1","1","5","-1","9","5","15","0","0","36","0","1","0","0.8","0","0","0","382569","-1","-1","15:42:00"
"TestNofixed","2072445860","Bob6","0","0.9","0.5","1451","1","-1","1","1","1","6","-1","9","5","0","11","1","11","0","1","0","0.8","0","0","1","384250","-1","-1","15:42:00"
"TestNofixed","4754079349","Bob14","0","0.9","0.6","1427","1","1","1","1","1","6","-1","9","6","8","0.2","0","31","0","1","0","0.8","0.2","0","0","384383","-1","-1","15:42:01"
"TestNofixed","771722951","Bob18","0","0.9","0.6","1513","1","-1","1","1","1","6","-1","9","6","0.2","16","1","25","0","1","0","0.8","0.2","0","1","385102","-1","-1","15:42:01"
"TestNofixed","6218856862","Bob3","0","0.9","0.6","1572","1","1","1","1","1","6","-1","9","6","0.2","3","1","29","0","1","0","0.8","0.2","0","1","385841","-1","-1","15:42:01"
"TestNofixed","8587025972","Bob7","0","0.9","0.6","1438","1","1","1","1","1","6","-1","9","6","8","0.2","0","19","0","1","0","0.8","0.2","0","0","385868","-1","-1","15:42:01"
"TestNofixed","1706402100","Bob0","0","0.9","0.6","1336","1","1","1","1","1","6","-1","9","6","6","0.2","0","3","0","1","0","0.8","0.2","0","0","384593","-1","-1","15:42:01"
"TestNofixed","6262625881","Bob16","0","0.9","0.6","1328","1","1","1","1","1","6","-1","9","6","0.2","14","1","33","0","1","0","0.8","0.2","0","1","385115","-1","-1","15:42:01"
"TestNofixed","2366748491","Bob19","0","0.9","0.6","1430","-1","1","1","1","1","6","-1","9","6","6","0.2","0","19","0","1","0","0.8","0.2","0","0","383500","-1","-1","15:42:01"
"TestNofixed","8972180322","Bob1","0","0.9","0.6","1439","1","1","2","0","1","6","-1","9","6","6","0.2","1","9","0","1","0","0.8","0.2","0","0","385105","-1","-1","15:42:02"
"TestNofixed","6830269375","Bob2","0","0.6","0.1","1520","-1","-1","1","1","1","6","-1","6","1","-0.8","0.2","1","33","0","0","0","0.2","-0.8","1","1","383630","-1","-1","15:42:02"
"TestNofixed","8251133315","Bob4","0","0.9","0.6","1516","-1","-1","1","1","1","6","-1","9","6","11","0.2","0","29","0","1","0","0.8","0.2","0","0","384184","-1","-1","15:42:02"
"TestNofixed","1379523385","Bob15","0","0.9","0.6","1545","1","-1","1","1","1","6","-1","9","6","0.2","3","1","15","0","1","0","0.8","0.2","0","1","383789","-1","-1","15:42:02"
"TestNofixed","9967949007","Bob17","0","0.9","0.6","1487","1","-1","1","1","1","6","-1","9","6","13","0.2","0","5","0","1","0","0.8","0.2","0","0","386162","-1","-1","15:42:02"
"TestNofixed","6362732726","Bob12","0","0.6","0.1","1282","1","-1","1","1","1","6","-1","6","1","0.2","-0.8","0","25","0","0","0","0.2","-0.8","1","0","385454","-1","-1","15:42:02"
"TestNofixed","3756240975","Bob10","0","0.9","0.6","1348","1","-1","1","1","1","6","-1","9","6","17","0.2","0","29","0","1","0","0.8","0.2","0","0","384993","-1","-1","15:42:02"
"TestNofixed","7398521007","Bob5","0","0.9","0.6","1351","1","1","1","1","1","7","-1","9","6","0.2","17","1","34","0","1","0","0.8","0.2","0","1","386775","-1","-1","15:42:03"
"TestNofixed","9759079824","Bob8","0","0.7","0.1","1401","1","1","1","1","1","7","-1","7","1","-0.8","0.4","1","30","0","0","0","0.4","-0.8","1","1","387731","-1","-1","15:42:03"
"TestNofixed","4314484536","Bob13","0","0.9","0.7","1435","1","1","1","1","1","7","-1","9","7","10","0.4","0","38","0","1","0","0.8","0.4","0","0","385866","-1","-1","15:42:03"
"TestNofixed","4904363469","Bob11","0","0.6","0.1","1408","-1","-1","1","1","1","6","-1","6","1","0.2","-0.8","0","13","0","0","0","0.2","-0.8","1","0","385431","-1","-1","15:42:03"
"TestNofixed","4240055669","Bob9","0","0.9","0.6","1363","1","-1","1","1","1","6","-1","9","6","0.2","15","1","37","0","1","0","0.8","0.2","0","1","385840","-1","-1","15:42:03"
"TestNofixed","2072445860","Bob6","0","0.9","0.6","1544","-1","-1","1","1","1","7","-1","9","6","11","0.2","0","10","0","1","0","0.8","0.2","0","0","387707","-1","-1","15:42:04"
"TestNofixed","4754079349","Bob14","0","0.9","0.7","1377","1","1","1","1","1","7","-1","9","7","8","0.4","0","32","0","1","0","0.8","0.4","0","0","387668","-1","-1","15:42:04"
"TestNofixed","6218856862","Bob3","0","0.9","0.7","1349","1","1","1","1","1","7","-1","9","7","0.4","3","1","30","0","1","0","0.8","0.4","0","1","389106","-1","-1","15:42:04"
"TestNofixed","771722951","Bob18","0","0.9","0.7","1385","1","1","1","1","1","7","-1","9","7","0.4","16","1","26","0","1","0","0.8","0.4","0","1","388410","-1","-1","15:42:04"
"TestNofixed","8587025972","Bob7","0","0.9","0.7","1469","-1","1","2","0","1","7","-1","9","7","0.4","8","0","18","0","1","0","0.8","0.4","0","1","389247","-1","-1","15:42:04"
"TestNofixed","6262625881","Bob16","0","0.9","0.7","1400","1","-1","1","1","1","7","-1","9","7","0.4","14","1","34","0","1","0","0.8","0.4","0","1","388424","-1","-1","15:42:04"
"TestNofixed","1706402100","Bob0","0","0.9","0.7","1459","1","1","1","1","1","7","-1","9","7","0.4","6","1","4","0","1","0","0.8","0.4","0","1","387971","-1","-1","15:42:04"
"TestNofixed","2366748491","Bob19","0","0.9","0.7","1426","1","1","1","1","1","7","-1","9","7","6","0.4","0","20","0","1","0","0.8","0.4","0","0","386846","-1","-1","15:42:04"
"TestNofixed","8972180322","Bob1","0","0.9","0.7","1319","1","-1","1","1","1","7","-1","9","7","0.4","6","1","10","0","1","0","0.8","0.4","0","1","388345","-1","-1","15:42:05"
"TestNofixed","6830269375","Bob2","0","0.9","0.6","1361","1","-1","1","1","1","7","-1","9","6","0.2","7","1","34","0","1","0","0.8","0.2","0","1","386899","-1","-1","15:42:05"
"TestNofixed","8251133315","Bob4","0","0.9","0.7","1387","-1","1","1","1","1","7","-1","9","7","0.4","11","1","28","0","1","0","0.8","0.4","0","1","387479","-1","-1","15:42:05"
"TestNofixed","1379523385","Bob15","0","0.9","0.7","1420","1","1","1","1","1","7","-1","9","7","3","0.4","0","16","0","1","0","0.8","0.4","0","0","387117","-1","-1","15:42:05"
"TestNofixed","9967949007","Bob17","0","0.9","0.7","1321","1","1","2","0","1","7","-1","9","7","0.4","13","0","6","0","1","0","0.8","0.4","0","1","389418","-1","-1","15:42:05"
"TestNofixed","6362732726","Bob12","0","0.9","0.6","1333","1","-1","1","1","1","7","-1","9","6","3","0.2","0","26","0","1","0","0.8","0.2","0","0","388695","-1","-1","15:42:05"
"TestNofixed","3756240975","Bob10","0","0.9","0.7","1366","1","1","2","0","1","7","-1","9","7","17","0.4","1","30","0","1","0","0.8","0.4","0","0","388273","-1","-1","15:42:06"
"TestNofixed","9759079824","Bob8","0","0.9","0.7","1428","1","1","1","1","1","8","-1","9","7","0.4","17","1","31","0","1","0","0.8","0.4","0","1","391075","-1","-1","15:42:06"
"TestNofixed","7398521007","Bob5","0","0.9","0.7","1492","1","1","1","1","1","8","-1","9","7","17","0.4","0","35","0","1","0","0.8","0.4","0","0","390179","-1","-1","15:42:06"
"TestNofixed","4314484536","Bob13","0","0.9","0.8","1478","-1","-1","1","1","1","8","-1","9","8","0.6","10","1","37","0","1","0","0.8","0.6","0","1","389255","-1","-1","15:42:06"
"TestNofixed","4904363469","Bob11","0","0.9","0.6","1459","-1","-1","2","0","1","7","-1","9","6","4","0.2","1","12","0","1","0","0.8","0.2","0","0","388810","-1","-1","15:42:06"
